# Channel: LockIn2AmpInput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Width: 20.0 ?æm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Height: 20.0 ?æm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Value units: V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.12333,-0.11363,-0.11321,-0.12752,-0.12667,-0.12464,-0.11351,-0.11706,-0.1245,-0.12478,-0.12443,-0.12603,-0.12636,-0.12485,-0.11763,-0.11235,-0.1057,-0.11167,-0.11178,-0.11322,-0.11011,-0.11384,-0.10626,-0.11131,-0.10545,-0.092566,-0.089731,-0.094687,-0.095847,-0.076172,-0.054929,-0.056637,-0.055163,-0.035458,-0.035605,-0.020507,-0.0073414,0.002295,0.0014969,0.012714,0.15301,0.54536,0.76306,1.0673,1.5202,0.42529,0.11263,0.069577,0.064487,0.059027,0.06278,0.061194,0.057842,0.064377,0.068001,0.071072,0.073952,0.069539,0.066322,0.073674,0.064464,0.071114,0.063176,0.071343,0.057061,0.052568,0.042759,0.053562,0.050088,0.026943,0.027514,0.028976,0.019773,0.011011,0.034584,0.013589,0.0045674,0.014995,0.013097,0.012182,0.040191,0.03508,0.056004,0.065932,0.085701,0.089902,0.098454,0.076527,0.079464,0.070751,0.073798,0.05041,0.047229,0.057606,0.069144,0.076037,0.082599,0.08041,0.053995,0.065073,0.05426,0.051685,0.056472,0.02924,-0.010796,-0.028257,-0.03,-0.048876,-0.036786,-0.023833,0.0080022,-0.013671,-0.027343,0.0033278,0.040493,-0.0045074,-0.0087942,0.032151,0.012545,-0.016478,-0.11532,-0.13162,-0.14108,-0.15032,-0.14382,-0.14834,-0.13816,-0.14847
-0.13489,-0.12401,-0.12009,-0.1259,-0.13,-0.12375,-0.1134,-0.11446,-0.11615,-0.12575,-0.11867,-0.12058,-0.12669,-0.12543,-0.13328,-0.11468,-0.11189,-0.10673,-0.1106,-0.104,-0.10406,-0.11214,-0.1132,-0.1014,-0.093043,-0.097761,-0.099857,-0.10304,-0.085956,-0.091707,-0.076337,-0.065181,-0.06182,-0.063756,-0.022861,-0.020678,-0.0041749,0.0013525,0.018492,0.026493,0.20478,0.62975,0.75985,1.006,1.348,0.41422,0.12383,0.06929,0.056141,0.049469,0.047631,0.05811,0.062618,0.063832,0.068728,0.076016,0.088156,0.072071,0.065701,0.063686,0.070857,0.089349,0.050733,0.07052,0.053411,0.030231,0.045127,0.061874,0.03468,0.030357,0.016563,0.022609,0.020905,0.014257,0.020411,0.0067039,0.0058247,0.017287,0.0031304,0.0065996,0.017557,0.019951,0.028447,0.030187,0.080339,0.12447,0.13405,0.086899,0.067896,0.060424,0.044435,0.058078,0.050534,0.043845,0.059592,0.051881,0.059371,0.042073,0.019276,0.0085237,-0.0012207,0.0042964,0.0043942,0.0054354,0.014165,-0.0059947,-0.020462,-0.0056566,-0.054047,-0.055354,-0.018688,-0.013824,-0.035535,-0.032313,0.084126,0.080235,0.029706,0.0057661,0.0045507,-0.029471,-0.12299,-0.13208,-0.14176,-0.13175,-0.12551,-0.13791,-0.14463,-0.14558
-0.12924,-0.13106,-0.12202,-0.13359,-0.11929,-0.12246,-0.12617,-0.11439,-0.11509,-0.11308,-0.12614,-0.12748,-0.11575,-0.11991,-0.12052,-0.10596,-0.10583,-0.1058,-0.10412,-0.10487,-0.097258,-0.10964,-0.10319,-0.082354,-0.10057,-0.091128,-0.09115,-0.075821,-0.090452,-0.077955,-0.075943,-0.059495,-0.06872,-0.050239,-0.033514,-0.0094164,-0.010973,0.0098331,0.02208,0.012866,0.31745,0.79257,1.1296,1.4469,0.99524,0.16973,0.067283,0.054295,0.066152,0.050693,0.056184,0.061963,0.052404,0.060425,0.065479,0.071586,0.072913,0.077462,0.054956,0.073965,0.063248,0.091148,0.061416,0.071757,0.051288,0.037409,0.038702,0.064257,0.038417,0.020598,0.027969,0.025783,0.018858,-0.0030396,0.015605,0.012831,0.0071044,0.0078587,0.020487,0.0082303,0.017777,0.015723,0.038255,0.040785,0.060771,0.11556,0.12075,0.10799,0.07686,0.047836,0.031427,0.0052203,0.0097316,9.71E-05,-0.0068496,-0.0096483,0.0065633,0.033179,0.043485,0.023073,0.031619,0.026727,0.025288,-0.0037437,-0.027742,-0.032802,-0.011649,-0.0054564,-0.017827,-0.021302,-0.0067882,-0.018894,-0.02706,-0.047659,0.022365,0.018062,0.0085162,0.016142,0.010181,-0.0495,-0.11434,-0.11652,-0.12781,-0.14366,-0.1241,-0.13236,-0.13951,-0.14353
-0.11744,-0.122,-0.12326,-0.11544,-0.13598,-0.12296,-0.12047,-0.11989,-0.11968,-0.11486,-0.12191,-0.11247,-0.11634,-0.12629,-0.11658,-0.11524,-0.10415,-0.11511,-0.10226,-0.10671,-0.10946,-0.10655,-0.098715,-0.10704,-0.088627,-0.09017,-0.08235,-0.087002,-0.075246,-0.075796,-0.074799,-0.069375,-0.052868,-0.050981,-0.042385,-0.0284,-0.009503,0.0099486,0.031374,0.049057,0.48039,1.0545,1.6369,1.5873,0.95881,0.21062,0.070451,0.049206,0.046841,0.060297,0.052311,0.058606,0.065605,0.051157,0.078616,0.057179,0.080311,0.063802,0.064828,0.070228,0.066299,0.074547,0.060873,0.067104,0.044353,0.036728,0.02868,0.053099,0.045913,0.016198,0.030227,0.016125,0.022188,0.0056189,0.0074257,0.013373,0.00011013,0.0096357,-0.00068149,0.01169,0.0086569,0.0093293,0.022237,0.054915,0.050456,0.080992,0.060253,0.054438,0.028674,0.037184,0.030996,0.038636,0.040677,8.96E-05,0.0033157,0.054686,0.062179,0.011,-0.010909,0.014805,0.020066,0.033785,0.029565,0.018118,0.016149,0.005618,-0.01966,-0.027559,-0.042175,-0.037878,-0.00011432,-0.024803,-0.051331,-0.040428,-0.024509,0.030102,-0.015327,0.045276,-0.00065076,0.014646,-0.11069,-0.11438,-0.13293,-0.13873,-0.14437,-0.12914,-0.13729,-0.14562
-0.1364,-0.13636,-0.11852,-0.11914,-0.12157,-0.11459,-0.12722,-0.12095,-0.12904,-0.12039,-0.11821,-0.12516,-0.12316,-0.12229,-0.11144,-0.10368,-0.11145,-0.095077,-0.094844,-0.10227,-0.096181,-0.099013,-0.09278,-0.10014,-0.084001,-0.085067,-0.082412,-0.077023,-0.081165,-0.077789,-0.073666,-0.070291,-0.056072,-0.049924,-0.021098,-0.024312,-0.014749,0.013949,0.036902,0.084591,0.52955,0.89052,1.0865,1.6859,0.56746,0.14225,0.073504,0.050132,0.057729,0.055469,0.054607,0.05111,0.057756,0.054306,0.08003,0.064225,0.058718,0.07129,0.068208,0.081991,0.074727,0.071055,0.073055,0.065224,0.02871,0.042523,0.03965,0.039038,0.039097,0.015513,0.017204,0.0099337,0.017178,-0.0034177,0.012254,0.018763,-0.0040231,-0.0059053,0.0086168,-0.00064238,0.010805,0.013231,0.010773,0.048141,0.031911,0.049055,0.080681,0.072988,0.071294,0.063305,0.039928,0.023806,-0.0036673,0.0035793,0.015293,0.004831,0.0018796,0.028348,0.038058,0.021825,0.0071956,0.021836,0.046744,0.00060932,-0.0028515,-0.0017246,-0.014806,-0.025266,-0.030652,-0.036976,0.00033271,-0.026408,-0.046164,-0.049053,-0.031265,0.072203,-0.0088855,0.0073195,0.019756,0.0094047,-0.050966,-0.12421,-0.13394,-0.14411,-0.13811,-0.14141,-0.14543,-0.13459
-0.13775,-0.12761,-0.12939,-0.11684,-0.11237,-0.12474,-0.12218,-0.11864,-0.12435,-0.11953,-0.11748,-0.12153,-0.11176,-0.10742,-0.1169,-0.10859,-0.10179,-0.094922,-0.094533,-0.097844,-0.097112,-0.097207,-0.098289,-0.092799,-0.083554,-0.08707,-0.087708,-0.086207,-0.07686,-0.074109,-0.074362,-0.058367,-0.039899,-0.0504,-0.032828,-0.02032,-0.0060087,0.012734,0.0099896,0.11988,0.46381,0.84996,1.1149,1.5783,0.45372,0.10009,0.069116,0.05254,0.042007,0.04594,0.055813,0.057833,0.059171,0.061578,0.074404,0.057254,0.064239,0.066521,0.063973,0.071997,0.076337,0.075307,0.05186,0.065789,0.039358,0.029666,0.042913,0.03052,0.032656,0.024128,0.015941,0.022876,0.012743,0.00022654,0.011262,0.015677,0.0063817,-1.37E-05,0.0047202,-0.011968,-0.0027108,0.015913,0.025145,0.030199,0.047391,0.087694,0.099224,0.072713,0.043517,0.036959,0.042198,0.037467,0.032172,0.03043,0.00015856,-0.028672,-0.062343,0.0047118,0.010762,0.015632,0.034789,0.051365,0.036237,0.010045,0.0048841,-0.0020729,0.0083989,-0.0093577,-0.0078387,-0.0091072,-0.017754,-0.028865,-0.03838,-0.047291,-0.039893,0.079852,-0.010529,-0.01016,0.0017111,-0.00477,-0.0074122,-0.13085,-0.13286,-0.12909,-0.13055,-0.12601,-0.12624,-0.13902
-0.12863,-0.12261,-0.12407,-0.12532,-0.12098,-0.12715,-0.11296,-0.12112,-0.1257,-0.12222,-0.11463,-0.12041,-0.11707,-0.11913,-0.1086,-0.10228,-0.10148,-0.094473,-0.10147,-0.090074,-0.10408,-0.097581,-0.090175,-0.081964,-0.085179,-0.089204,-0.087371,-0.076783,-0.086705,-0.082098,-0.070609,-0.047557,-0.052472,-0.041628,-0.027194,-0.019283,-0.011539,0.0015108,0.012866,0.23353,0.56135,0.83472,1.1438,1.2394,0.29634,0.08485,0.060329,0.05188,0.039697,0.051047,0.059303,0.062076,0.065172,0.062055,0.080944,0.056867,0.072169,0.070524,0.069229,0.073201,0.064698,0.07886,0.05777,0.063974,0.045579,0.037125,0.032892,0.033315,0.032366,0.02824,0.011005,0.011327,0.0013777,0.0012156,0.011453,0.0067141,0.003787,0.0035635,0.0023285,-0.0048324,-0.0036031,0.020891,0.009605,0.026108,0.063666,0.089845,0.081673,0.07451,0.041651,0.034235,0.025349,0.019943,0.011279,0.033841,0.032863,0.026481,0.028534,0.049673,0.036557,0.046168,0.046579,0.037266,0.0358,0.012379,0.016613,0.0019793,-0.0046405,-0.0071207,-0.020494,-0.023902,-0.027039,-0.027169,-0.04911,-0.055805,-0.057164,0.018201,0.028445,-0.024991,-0.0075649,0.0065037,-0.010833,-0.051161,-0.13406,-0.13234,-0.11595,-0.12618,-0.13769,-0.14455
-0.13174,-0.13094,-0.11739,-0.12967,-0.11071,-0.12,-0.12902,-0.12598,-0.11368,-0.12563,-0.10609,-0.11261,-0.11395,-0.1106,-0.10638,-0.10496,-0.090792,-0.088847,-0.10536,-0.097154,-0.086064,-0.094761,-0.092785,-0.082445,-0.089822,-0.079293,-0.083994,-0.086717,-0.076906,-0.063855,-0.067599,-0.0613,-0.05075,-0.046888,-0.033561,-0.031471,-0.0019593,-0.00016089,0.081879,0.33542,0.76067,1.2475,1.4909,1.3495,0.43951,0.089152,0.065672,0.045589,0.044313,0.054905,0.057267,0.053419,0.0561,0.054448,0.087179,0.055278,0.060546,0.056144,0.058405,0.059274,0.059813,0.078924,0.05203,0.06601,0.043957,0.047261,0.02769,0.029605,0.022418,0.023241,0.016385,0.01752,0.0077861,0.0090452,0.0076259,-0.011991,0.0025176,-0.018408,-0.0060394,0.00044354,-0.011461,0.010054,0.0091039,0.018868,0.056893,0.11149,0.097153,0.074924,0.077212,0.05373,0.038293,0.026929,0.02356,0.010893,0.020661,0.018105,0.03846,0.043975,0.049302,0.044646,0.03486,0.044385,0.022302,0.0023313,-0.015002,-0.02204,-0.019518,-0.023325,-0.040467,-0.038038,-0.040846,-0.041896,-0.03662,-0.052575,-0.062823,-0.051317,0.066634,0.016314,0.00041095,0.017504,-0.01984,-0.015738,-0.097925,-0.12537,-0.12123,-0.12882,-0.13146,-0.13381
-0.12561,-0.124,-0.12293,-0.12914,-0.12683,-0.12207,-0.12322,-0.12546,-0.11815,-0.12554,-0.11679,-0.12084,-0.11056,-0.10388,-0.11394,-0.098902,-0.092837,-0.09343,-0.082515,-0.086183,-0.089051,-0.087353,-0.096216,-0.090312,-0.086333,-0.08954,-0.081271,-0.07807,-0.072374,-0.070629,-0.077083,-0.049217,-0.042709,-0.036041,-0.035111,-0.021104,-0.01258,0.012973,0.15025,0.41301,0.70922,1.0028,1.336,0.83615,0.2516,0.080144,0.049534,0.048422,0.051819,0.056567,0.05441,0.043036,0.063114,0.060613,0.069224,0.069213,0.063226,0.048474,0.061242,0.068212,0.069984,0.066916,0.054812,0.047638,0.045077,0.04333,0.027271,0.027573,0.020331,0.021852,0.011781,0.0058424,-0.0023998,0.0021423,-0.01892,-0.001908,0.00084122,-0.014834,-0.023328,0.00068662,-0.0043677,-0.0067332,0.010913,0.004452,0.055119,0.084366,0.088607,0.089935,0.076323,0.022859,0.022204,0.022212,0.0043132,0.023977,0.02934,0.023259,0.03272,0.008411,0.015211,0.02295,0.029743,0.014201,0.0015406,-0.011218,-0.012344,-0.017244,-0.030737,-0.031527,-0.031244,-0.039631,-0.027375,-0.024498,-0.031735,-0.059112,-0.053013,-0.055617,-0.012283,0.053253,-0.034394,-0.0042419,-0.0045884,-0.010276,-0.027774,-0.10905,-0.11664,-0.12139,-0.13192,-0.14627
-0.1265,-0.12947,-0.1231,-0.12979,-0.11955,-0.12133,-0.11675,-0.11338,-0.12409,-0.12353,-0.11176,-0.11136,-0.10309,-0.10555,-0.10187,-0.096946,-0.087285,-0.091137,-0.077635,-0.075899,-0.078234,-0.088517,-0.090579,-0.073354,-0.08162,-0.074116,-0.073712,-0.078939,-0.055752,-0.07237,-0.056772,-0.057156,-0.039533,-0.03635,-0.033133,-0.021104,0.0038214,0.030725,0.21505,0.52425,0.78637,0.83095,1.1909,0.58348,0.12605,0.066279,0.048372,0.043653,0.047512,0.04634,0.053563,0.063201,0.060261,0.056059,0.071636,0.069025,0.065305,0.040769,0.059039,0.06287,0.066034,0.056324,0.042947,0.064291,0.041632,0.038046,0.025664,0.037298,0.016432,0.03017,0.016661,-0.0027146,0.00021723,5.05E-05,-0.013478,0.00037835,0.00051432,-0.015292,-0.0041181,-0.010147,-0.0028226,-0.011819,0.0091272,0.010452,0.048144,0.079839,0.093849,0.079684,0.053603,0.034853,-0.0048715,0.0027244,-0.0022303,0.00036065,-0.00080629,0.0075737,0.023227,0.012687,0.0069302,0.0084194,0.020409,0.0083393,-0.00042631,0.0002163,-0.0091714,-0.011297,-0.026083,-0.027084,-0.028064,-0.022837,-0.036207,-0.046736,-0.032574,-0.035001,-0.040429,-0.044503,-0.061339,-0.033931,0.022508,-0.018577,-0.00024191,-0.0094527,-0.030589,-0.034194,-0.11728,-0.11548,-0.12641,-0.12671
